0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0.8846153846153846,0.8846153846153846,0.8717948717948718,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8846153846153846
0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461
0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8846153846153846
0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589
0.8974358974358975,0.8846153846153846,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975
0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589
0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8846153846153846
0.8589743589743589,0.8717948717948718,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589
0.8717948717948718,0.8717948717948718,0.8717948717948718,0.8717948717948718,0.8717948717948718,0.8717948717948718,0.8717948717948718,0.8717948717948718,0.8717948717948718,0.8717948717948718,0.8717948717948718,0.8717948717948718,0.8717948717948718,0.8717948717948718,0.8717948717948718
0.8205128205128205,0.8205128205128205,0.8205128205128205,0.8205128205128205,0.8205128205128205,0.8205128205128205,0.8205128205128205,0.8205128205128205,0.8205128205128205,0.8205128205128205,0.8205128205128205,0.8205128205128205,0.8205128205128205,0.8205128205128205,0.8205128205128205
0.9102564102564102,0.9102564102564102,0.9102564102564102,0.9102564102564102,0.9102564102564102,0.8974358974358975,0.9102564102564102,0.9102564102564102,0.8974358974358975,0.9102564102564102,0.9102564102564102,0.8974358974358975,0.9102564102564102,0.9102564102564102,0.8974358974358975
0.8461538461538461,0.8333333333333334,0.8205128205128205,0.8333333333333334,0.8205128205128205,0.8205128205128205,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8205128205128205,0.8205128205128205,0.8333333333333334,0.8333333333333334,0.8333333333333334
0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8846153846153846
0.9358974358974359,0.9358974358974359,0.9358974358974359,0.9358974358974359,0.9358974358974359,0.9358974358974359,0.9358974358974359,0.9358974358974359,0.9358974358974359,0.9358974358974359,0.9358974358974359,0.9358974358974359,0.9358974358974359,0.9358974358974359,0.9358974358974359
0.8717948717948718,0.8717948717948718,0.8717948717948718,0.8717948717948718,0.8717948717948718,0.8717948717948718,0.8717948717948718,0.8717948717948718,0.8717948717948718,0.8717948717948718,0.8717948717948718,0.8717948717948718,0.8717948717948718,0.8717948717948718,0.8717948717948718
0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589
0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589
0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975
0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975
0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975
0.7948717948717948,0.7948717948717948,0.7948717948717948,0.7948717948717948,0.7948717948717948,0.7948717948717948,0.7948717948717948,0.7948717948717948,0.7948717948717948,0.7948717948717948,0.7948717948717948,0.7948717948717948,0.7948717948717948,0.7948717948717948,0.7948717948717948
0.8717948717948718,0.8717948717948718,0.8717948717948718,0.8717948717948718,0.8717948717948718,0.8717948717948718,0.8717948717948718,0.8717948717948718,0.8717948717948718,0.8717948717948718,0.8717948717948718,0.8717948717948718,0.8717948717948718,0.8717948717948718,0.8717948717948718
0.9102564102564102,0.9102564102564102,0.9102564102564102,0.9102564102564102,0.9102564102564102,0.9102564102564102,0.9102564102564102,0.9102564102564102,0.9102564102564102,0.9102564102564102,0.9102564102564102,0.9102564102564102,0.9102564102564102,0.9102564102564102,0.9102564102564102
0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
0.8717948717948718,0.8717948717948718,0.8717948717948718,0.8717948717948718,0.8717948717948718,0.8717948717948718,0.8717948717948718,0.8717948717948718,0.8717948717948718,0.8717948717948718,0.8717948717948718,0.8717948717948718,0.8717948717948718,0.8717948717948718,0.8717948717948718
0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589
0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8846153846153846
0.8333333333333334,0.8333333333333334,0.8205128205128205,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231
0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975
0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589
0.8717948717948718,0.8717948717948718,0.8717948717948718,0.8717948717948718,0.8717948717948718,0.8717948717948718,0.8717948717948718,0.8717948717948718,0.8717948717948718,0.8717948717948718,0.8717948717948718,0.8717948717948718,0.8717948717948718,0.8717948717948718,0.8717948717948718
0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975
0.9102564102564102,0.9102564102564102,0.9102564102564102,0.9102564102564102,0.9102564102564102,0.9102564102564102,0.9102564102564102,0.9102564102564102,0.9102564102564102,0.9102564102564102,0.9102564102564102,0.9102564102564102,0.9102564102564102,0.9102564102564102,0.9102564102564102
0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8846153846153846
0.9358974358974359,0.9358974358974359,0.9358974358974359,0.9358974358974359,0.9358974358974359,0.9358974358974359,0.9358974358974359,0.9358974358974359,0.9358974358974359,0.9358974358974359,0.9358974358974359,0.9358974358974359,0.9358974358974359,0.9358974358974359,0.9358974358974359
0.8846153846153846,0.8974358974358975,0.8974358974358975,0.8846153846153846,0.8974358974358975,0.8974358974358975,0.8846153846153846,0.8974358974358975,0.8974358974358975,0.8846153846153846,0.8974358974358975,0.8974358974358975,0.8846153846153846,0.8974358974358975,0.8974358974358975
0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589,0.8589743589743589
0.9358974358974359,0.9358974358974359,0.9358974358974359,0.9358974358974359,0.9358974358974359,0.9358974358974359,0.9358974358974359,0.9358974358974359,0.9358974358974359,0.9358974358974359,0.9358974358974359,0.9358974358974359,0.9358974358974359,0.9358974358974359,0.9358974358974359
0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975
0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975
0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461
0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
0.8974358974358975,0.8974358974358975,0.8846153846153846,0.8974358974358975,0.8974358974358975,0.8846153846153846,0.8974358974358975,0.8974358974358975,0.8846153846153846,0.8974358974358975,0.8974358974358975,0.8846153846153846,0.8974358974358975,0.8974358974358975,0.8846153846153846
0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8205128205128205,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8205128205128205,0.8333333333333334,0.8333333333333334,0.8333333333333334
